rooms,price,area,price_m2,city,district
4,580000,64.0,9063.0,WARSZAWA,MOKOTÓW
2,384999,50.9,7564.0,WROCŁAW,
4,440000,76.9,5722.0,SOSNOWIEC,ŚRÓDMIEŚCIE
2,329000,48.0,6854.0,PIASECZNO,
3,530000,56.0,9464.0,WARSZAWA,BIELANY
2,450000,38.97,11547.0,KRAKÓW,PODGÓRZE
2,442814,51.49,8600.0,POZNAŃ,GRUNWALD/ŁAZARZ
4,692352,96.16,7200.0,POZNAŃ,SOŁACZ/WINOGRADY
2,473180,47.2,10025.0,WROCŁAW,SWOJCZYCE
3,447310,56.0,7988.0,WARSZAWA,BIAŁOŁĘKA
3,398310,56.1,7100.0,WROCŁAW,OPORÓW
2,624000,44.18,14124.0,WARSZAWA,MOKOTÓW
3,429000,48.0,8938.0,WROCŁAW,KRZYKI
2,277327,37.99,7300.0,POZNAŃ,WILDA
3,365000,60.5,6033.0,KOŁOBRZEG,
2,295860,49.31,6000.0,RZESZÓW,BIAŁA
2,315810,39.6,7975.0,WROCŁAW,OPORÓW
3,592432,58.29,10164.0,BYDGOSZCZ,CENTRUM
2,572000,52.0,11000.0,WARSZAWA,
2,441000,40.19,10973.0,WARSZAWA,URSYNÓW
4,290000,73.0,3973.0,ŁÓDŹ,ŚRÓDMIEŚCIE
4,560000,90.68,6176.0,PIASECZNO,JÓZEFOSŁAW
3,480000,50.0,9600.0,WARSZAWA,
3,376836,60.0,6281.0,RZESZÓW,
2,299000,47.0,6362.0,SZCZECIN,
3,820000,81.0,10123.0,WARSZAWA,MOKOTÓW
3,597288,60.7,9840.0,WROCŁAW,ŚRÓDMIEŚCIE
2,499000,39.37,12675.0,WROCŁAW,ŚRÓDMIEŚCIE
3,477641,58.32,8190.0,KRAKÓW,DĘBNIKI
3,430000,53.8,7993.0,WROCŁAW,FABRYCZNA
4,641300,80.1,8006.0,WROCŁAW,
3,396803,57.3,6925.0,WROCŁAW,KRZYKI
2,518873,47.0,11040.0,WARSZAWA,WOLA
4,864900,81.43,10621.0,WARSZAWA,
5,636930,101.1,6300.0,BYDGOSZCZ,SZWEDEROWO
2,363000,39.0,9308.0,WARSZAWA,TARGÓWEK
3,403306,58.62,6880.0,GDAŃSK,ORUNIA GÓRNA
3,710000,103.0,6893.0,WARSZAWA,BEMOWO
3,439000,70.9,6192.0,RZESZÓW,BARANÓWKA
3,741510,82.39,9000.0,KATOWICE,
2,291200,52.47,5550.0,CZĘSTOCHOWA,
3,495000,54.0,9167.0,WARSZAWA,
2,644400,40.3,15990.0,WARSZAWA,
2,349000,37.3,9357.0,WARSZAWA,TARGÓWEK BRÓDNO
2,477000,43.0,11093.0,WARSZAWA,WOLA
3,609405,68.0,8962.0,WARSZAWA,MOKOTÓW
4,834000,83.5,9988.0,WARSZAWA,
2,340000,53.4,6367.0,KATOWICE,OS. TYSIĄCLECIA
2,450000,38.0,11842.0,WARSZAWA,OCHOTA
3,890000,84.0,10595.0,WARSZAWA,
4,801000,78.14,10251.0,WROCŁAW,
2,274980,36.91,7450.0,KRAKÓW,BIEŻANÓW-PROKOCIM
3,449000,75.0,5987.0,SZCZECIN,
4,1050000,107.0,9813.0,WARSZAWA,PRAGA POŁUDNIE
3,1220000,76.5,15948.0,WARSZAWA,MOKOTÓW
2,390595,38.2,10225.0,WROCŁAW,KRZYKI
2,850000,67.0,12687.0,WARSZAWA,WOLA
5,599000,86.22,6947.0,GDAŃSK,
3,740000,64.9,11402.0,WARSZAWA,ŻOLIBORZ SADY ŻOLIBORSKIE
1,275000,29.0,9483.0,KRAKÓW,PRĄDNIK CZERWONY
2,489000,40.0,12225.0,WARSZAWA,WŁOCHY
2,502976,46.0,10934.0,WARSZAWA,WOLA
2,580732,52.73,11013.0,WARSZAWA,MOKOTÓW
3,340818,52.84,6450.0,WIELICZKA,KRZYSZKOWICE
2,343980,36.0,9555.0,POZNAŃ,NOWE MIASTO
1,246300,32.84,7500.0,WROCŁAW,FABRYCZNA
3,521964,64.44,8100.0,KATOWICE,KOSTUCHNA
4,886912,138.58,6400.0,WROCŁAW,FABRYCZNA
2,381483,38.34,9950.0,WARSZAWA,URSUS SKOROSZE
1,465000,24.73,18803.0,WARSZAWA,ŚRÓDMIEŚCIE
2,450000,49.0,9184.0,WROCŁAW,KSIĘŻĘ WIELKIE
3,645000,55.0,11727.0,WARSZAWA,MOKOTÓW
4,899000,88.0,10216.0,WARSZAWA,ŚRÓDMIEŚCIE
3,439000,64.04,6855.0,SZCZECIN,
3,252000,62.0,4065.0,CZĘSTOCHOWA,
2,407498,44.78,9100.0,WARSZAWA,WAWER
1,368011,27.67,13300.0,KRAKÓW,
2,418000,37.0,11297.0,WARSZAWA,WOLA
4,749000,86.38,8671.0,WROCŁAW,KOWALE
6,699000,88.69,7881.0,WROCŁAW,ŚRÓDMIEŚCIE
3,225254,42.25,5331.0,POZNAŃ,CZAPURY
3,369000,59.6,6191.0,RUMIA,CENTRUM HANDLOWE
2,763805,55.0,13887.0,WARSZAWA,OCHOTA
1,332900,37.0,8997.0,WROCŁAW,
2,412000,36.5,11288.0,WARSZAWA,BIELANY
1,215562,29.13,7400.0,GDAŃSK,JASIEŃ
2,505000,44.0,11477.0,WARSZAWA,BEMOWO
2,460000,53.0,8679.0,WARSZAWA,WŁOCHY
3,948000,66.0,14364.0,WARSZAWA,
2,630000,70.0,9000.0,GLIWICE,
4,699000,105.0,6657.0,KATOWICE,
1,409635,35.5,11539.0,WROCŁAW,PSIE POLE
2,375000,38.0,9868.0,WARSZAWA,TARGÓWEK
3,429000,75.0,5720.0,SZCZECIN,BUKOWO
3,999999,69.0,14493.0,WARSZAWA,WOLA
4,473070,72.78,6500.0,WROCŁAW,FABRYCZNA
2,376512,39.22,9600.0,KRAKÓW,PODGÓRZE
2,574000,41.0,14000.0,WARSZAWA,WOLA
3,537000,56.85,9446.0,WARSZAWA,URSYNÓW
3,1169900,76.0,15393.0,SOPOT,WYŚCIGI
4,269000,78.37,3432.0,SZCZECIN,
2,495000,58.0,8534.0,WARSZAWA,BEMOWO
3,670000,74.0,9054.0,POZNAŃ,GRUNWALD
2,325000,29.0,11207.0,WARSZAWA,WAWER
3,426140,59.6,7150.0,WROCŁAW,STABŁOWICE
2,679000,64.0,10609.0,KRAKÓW,KAZIMIERZ
4,599000,78.9,7592.0,WARSZAWA,BEMOWO
2,239000,51.0,4686.0,CZĘSTOCHOWA,PÓŁNOC
2,410025,54.67,7500.0,KATOWICE,KOSTUCHNA
3,414704,61.85,6705.0,KATOWICE,
2,410000,61.0,6721.0,WARSZAWA,WESOŁA
3,1100000,70.0,15714.0,WARSZAWA,ŚRÓDMIEŚCIE
3,434861,63.8,6816.0,WROCŁAW,STABŁOWICE
1,691000,47.4,14578.0,WARSZAWA,MOKOTÓW
3,665000,57.29,11608.0,WARSZAWA,ŚRÓDMIEŚCIE
1,368000,40.4,9109.0,WARSZAWA,BIAŁOŁĘKA TARCHOMIN
4,1160000,124.0,9355.0,KRAKÓW,KROWODRZA
3,349790,52.6,6650.0,KATOWICE,DĄB
3,650000,98.0,6633.0,TORUŃ,STARE MIASTO
3,399399,60.06,6650.0,POZNAŃ,
5,670000,131.1,5111.0,GDYNIA,PUSTKI CISOWSKIE
2,267736,40.64,6588.0,RUMIA,
3,488005,66.85,7300.0,KRAKÓW,
3,338000,47.0,7191.0,BYDGOSZCZ,
1,360000,27.0,13333.0,WARSZAWA,ŻOLIBORZ
3,599000,63.0,9508.0,PIASECZNO,
1,448800,37.23,12055.0,WARSZAWA,WOLA
3,338780,52.12,6500.0,SZCZECIN,
3,820000,77.2,10622.0,KRAKÓW,PRĄDNIK BIAŁY
4,950000,103.5,9179.0,WARSZAWA,URSUS
2,712918,48.43,14721.0,GDAŃSK,STRZYŻA
3,495000,69.0,7174.0,WARSZAWA,BIAŁOŁĘKA
2,640000,44.0,14545.0,WARSZAWA,OCHOTA
3,660000,71.0,9296.0,WARSZAWA,PRAGA-POŁUDNIE
2,338987,35.84,9458.0,GDYNIA,
1,232500,26.0,8942.0,POZNAŃ,
2,359181,45.18,7950.0,GDAŃSK,ŁOSTOWICE
3,759000,65.0,11677.0,WARSZAWA,ŚRÓDMIEŚCIE
1,221260,29.05,7617.0,ŁÓDŹ,
1,341990,31.09,11000.0,KRAKÓW,
2,260417,38.43,6776.0,WARSZAWA,
2,460000,54.55,8433.0,WROCŁAW,PSIE POLE
4,616308,70.84,8700.0,KRAKÓW,
3,799000,58.0,13776.0,KRAKÓW,STARE PODGÓRZE
2,555000,54.0,10278.0,WARSZAWA,ŚRÓDMIEŚCIE
2,550000,35.8,15363.0,SOPOT,GÓRNY
3,457100,61.0,7493.0,POZNAŃ,GRUNWALD
3,558450,65.7,8500.0,WROCŁAW,
3,569000,70.0,8129.0,WARSZAWA,URSUS
3,464943,60.45,7691.0,WARSZAWA,BIAŁOŁĘKA
4,595000,72.74,8180.0,KRAKÓW,
1,550000,31.0,17742.0,KRAKÓW,
3,333488,55.6,5998.0,RZESZÓW,WILKOWYJA
4,733142,92.56,7921.0,WARSZAWA,
4,1054704,95.67,11024.0,WARSZAWA,MOKOTÓW SADYBA
2,370000,37.0,10000.0,WARSZAWA,TARGÓWEK
2,340000,41.1,8273.0,WARSZAWA,BIAŁOŁĘKA
3,530000,52.13,10167.0,KRAKÓW,KROWODRZA
3,455438,52.5,8675.0,WROCŁAW,SWOJCZYCE
2,346000,51.0,6784.0,WROCŁAW,STARE MIASTO
3,299000,60.0,4983.0,TORUŃ,
3,569000,62.2,9148.0,WARSZAWA,URSYNÓW
2,850000,71.0,11972.0,KRAKÓW,PODGÓRZE
4,1112855,96.77,11500.0,KRAKÓW,GRZEGÓRZKI
3,470000,66.0,7121.0,GDAŃSK,ORUNIA GÓRNA
4,1250000,147.4,8480.0,WARSZAWA,
3,515000,46.3,11123.0,WARSZAWA,ŚRÓDMIEŚCIE
2,275000,42.2,6517.0,RZESZÓW,WILKOWYJA
2,840000,71.1,11814.0,WARSZAWA,WILANÓW
3,550900,58.9,9353.0,WARSZAWA,BEMOWO
2,378014,56.42,6700.0,WROCŁAW,
2,530000,37.0,14324.0,WARSZAWA,WOLA
2,388020,44.6,8700.0,WROCŁAW,
2,357374,45.18,7910.0,GDAŃSK,ORUNIA GÓRNA
3,447755,58.53,7650.0,POZNAŃ,WINOGRADY
2,417000,43.37,9615.0,WARSZAWA,
1,402000,27.4,14672.0,WARSZAWA,MOKOTÓW
3,810000,68.0,11912.0,WARSZAWA,WILANÓW
2,265000,51.79,5117.0,RZESZÓW,
2,302274,47.98,6300.0,POZNAŃ,
5,1070000,150.0,7133.0,WARSZAWA,BIELANY
1,470000,26.0,18077.0,WARSZAWA,ŚRÓDMIEŚCIE
2,349000,42.8,8154.0,RZESZÓW,GEN. DĄBROWSKIEGO
3,396000,72.0,5500.0,ŁÓDŹ,WIDZEW
3,859000,68.5,12540.0,WARSZAWA,PRAGA-POŁUDNIE
3,468000,59.92,7810.0,WARSZAWA,URSUS
2,350000,29.99,11671.0,WARSZAWA,
2,499900,42.0,11902.0,WARSZAWA,MOKOTÓW
3,400000,61.0,6557.0,WROCŁAW,KARŁOWICE
2,360000,39.0,9231.0,POZNAŃ,NOWE MIASTO
3,950000,70.0,13571.0,WARSZAWA,ŻOLIBORZ
1,478310,30.52,15672.0,WARSZAWA,MOKOTÓW
3,634575,84.61,7500.0,KATOWICE,ŚRÓDMIEŚCIE
3,332000,61.0,5443.0,TORUŃ,
3,370858,58.99,6287.0,WROCŁAW,SWOJCZYCE
3,519800,62.45,8323.0,WROCŁAW,PSIE POLE
4,710000,78.0,9103.0,WARSZAWA,TARGÓWEK
4,523500,116.5,4494.0,MARKI,
2,297600,50.03,5948.0,WROCŁAW,FABRYCZNA
3,375502,55.7,6742.0,WROCŁAW,STABŁOWICE
3,470000,60.0,7833.0,WROCŁAW,
4,433632,56.17,7720.0,KATOWICE,
2,1305000,62.0,21048.0,WARSZAWA,ŚRÓDMIEŚCIE
2,395505,47.14,8390.0,WARSZAWA,WŁOCHY
3,526625,64.0,8229.0,POZNAŃ,JEŻYCE
2,620000,47.0,13191.0,WARSZAWA,
2,479000,38.32,12500.0,KRAKÓW,
2,468000,39.0,12000.0,WARSZAWA,BEMOWO
3,470000,65.0,7231.0,KRAKÓW,MISTRZEJOWICE
4,352825,71.8,4914.0,WROCŁAW,MASLICE
2,334000,47.83,6983.0,WROCŁAW,KRZYKI
2,210000,36.5,5753.0,GLIWICE,CENTRUM
3,730000,81.7,8935.0,GDYNIA,OBŁUŻE
3,385000,49.0,7857.0,KRAKÓW,
3,499000,55.0,9073.0,WARSZAWA,PRAGA-POŁUDNIE
3,530000,72.6,7300.0,SZCZECIN,
4,995000,103.0,9660.0,WARSZAWA,MOKOTÓW
3,258000,51.77,4984.0,ŁÓDŹ,ŚRÓDMIEŚCIE
2,233000,36.74,6342.0,ŁÓDŹ,GÓRNA
4,575000,108.2,5314.0,GLIWICE,
3,680000,68.6,9913.0,KRAKÓW,RUCZAJ
6,565000,67.1,8420.0,WROCŁAW,FABRYCZNA
3,780000,80.4,9701.0,WARSZAWA,URSYNÓW
3,450000,64.5,6977.0,KRAKÓW,NOWA HUTA
2,276395,37.1,7450.0,WROCŁAW,STABŁOWICE
3,574000,60.0,9567.0,WARSZAWA,BEMOWO
2,390397,48.5,8049.0,ZĄBKI,
3,315000,53.0,5943.0,ŁÓDŹ,RETKINIA
3,605199,67.62,8950.0,WARSZAWA,WAWER
3,476000,70.0,6800.0,WROCŁAW,
4,719377,73.26,9820.0,WARSZAWA,
2,444500,35.0,12700.0,KRAKÓW,
6,509082,121.21,4200.0,RZESZÓW,
2,454508,52.61,8639.0,WROCŁAW,
3,529720,68.0,7790.0,WROCŁAW,KRZYKI
5,680000,118.0,5763.0,WARSZAWA,BIAŁOŁĘKA
4,868999,91.95,9451.0,WARSZAWA,WOLA
3,402000,57.0,7053.0,WARSZAWA,BIAŁOŁĘKA
2,332000,36.7,9046.0,WARSZAWA,URSUS
2,393460,38.2,10300.0,WROCŁAW,KRZYKI
2,565110,44.85,12600.0,WARSZAWA,BIELANY
2,349699,49.9,7008.0,WROCŁAW,KRZYKI
3,448000,81.42,5502.0,BYDGOSZCZ,
2,595000,45.54,13065.0,WARSZAWA,
3,399713,56.1,7125.0,WROCŁAW,FABRYCZNA
3,1250000,74.0,16892.0,WARSZAWA,ŚRÓDMIEŚCIE
3,385000,72.9,5281.0,TORUŃ,
2,360000,37.61,9572.0,WARSZAWA,URSUS
4,436000,132.0,3303.0,TORUŃ,
2,433661,45.89,9450.0,KRAKÓW,
2,230000,46.1,4989.0,CZĘSTOCHOWA,
4,407000,88.0,4625.0,WROCŁAW,
2,470000,38.0,12368.0,KRAKÓW,
2,490000,43.0,11395.0,KRAKÓW,ŚRÓDMIEŚCIE
3,359000,62.32,5761.0,ŁÓDŹ,GÓRNA
3,464000,56.0,8286.0,KRAKÓW,NOWA HUTA
1,315000,38.5,8182.0,KRAKÓW,NOWA HUTA
3,610000,63.0,9683.0,GDAŃSK,ŻABIANKA
2,740000,62.07,11922.0,KRAKÓW,STARE MIASTO
3,648144,57.87,11200.0,WARSZAWA,WOLA
1,315000,24.0,13125.0,WARSZAWA,WOLA
4,349000,90.0,3878.0,RZESZÓW,
4,600000,104.0,5769.0,TORUŃ,
4,549432,70.44,7800.0,BYDGOSZCZ,
4,1350000,139.0,9712.0,KRAKÓW,STARE MIASTO
4,800000,89.0,8989.0,WARSZAWA,URSUS
1,210000,15.0,14000.0,WARSZAWA,URSUS
3,854000,104.43,8178.0,GDAŃSK,MORENA
3,638219,58.73,10867.0,WARSZAWA,MOKOTÓW
3,740000,75.67,9779.0,WARSZAWA,
3,580000,46.35,12513.0,WARSZAWA,
3,369000,83.0,4446.0,ŁÓDŹ,
3,799000,52.4,15248.0,GDAŃSK,PRZYMORZE
3,441819,70.13,6300.0,WROCŁAW,
3,1050000,72.0,14583.0,KRAKÓW,
2,420841,37.45,11237.0,WARSZAWA,WOLA
4,701000,80.0,8763.0,WARSZAWA,
2,439620,40.8,10775.0,WROCŁAW,SWOJCZYCE
3,535000,61.0,8770.0,WARSZAWA,BIAŁOŁĘKA
2,549000,38.0,14447.0,WARSZAWA,WOLA
3,599000,52.0,11519.0,WARSZAWA,
2,525000,48.7,10780.0,WARSZAWA,TARGÓWEK
1,225000,20.43,11013.0,KRAKÓW,KROWODRZA
3,569200,71.15,8000.0,BYDGOSZCZ,
3,950000,83.4,11391.0,WARSZAWA,BEMOWO
4,499000,96.0,5198.0,SZCZECIN,
2,720000,42.0,17143.0,WARSZAWA,ŚRÓDMIEŚCIE
3,359000,54.3,6611.0,WROCŁAW,STABŁOWICE
3,560000,70.0,8000.0,GDYNIA,WICZLINO
4,330000,100.04,3299.0,SOSNOWIEC,STARY SOSNOWIEC
3,432335,60.13,7190.0,WROCŁAW,KRZYKI
3,1350000,74.9,18024.0,WARSZAWA,ŚRÓDMIEŚCIE
2,290000,33.0,8788.0,RZESZÓW,DRABINIANKA
4,997500,97.5,10231.0,WARSZAWA,BIELANY
2,1200000,62.0,19355.0,WARSZAWA,ŚRÓDMIEŚCIE
4,1299000,120.02,10823.0,SOPOT,DOLNY
2,1056000,66.0,16000.0,WARSZAWA,MOKOTÓW
2,749700,59.03,12700.0,KRAKÓW,STARE MIASTO
4,310000,73.86,4197.0,GLIWICE,OS. OBROŃCÓW POKOJU
3,347000,58.71,5910.0,WIELICZKA,WĘGRZCE WIELKIE
4,949000,103.5,9169.0,WARSZAWA,URSUS
1,279000,27.0,10333.0,WARSZAWA,TARGÓWEK
4,533000,84.6,6300.0,WROCŁAW,FABRYCZNA
3,467141,64.8,7209.0,WARSZAWA,BIAŁOŁĘKA
3,485000,52.76,9193.0,KRAKÓW,NOWA HUTA
3,425674,63.8,6672.0,WROCŁAW,STABŁOWICE
3,599000,65.8,9103.0,WARSZAWA,BEMOWO
3,902934,65.43,13800.0,WROCŁAW,
4,499000,63.6,7846.0,WARSZAWA,MOKOTÓW
4,570000,89.47,6371.0,WARSZAWA,
2,859000,94.0,9138.0,WROCŁAW,STARE MIASTO
2,335133,48.57,6900.0,KRAKÓW,PODGÓRZE
2,358000,48.0,7458.0,WROCŁAW,
3,585000,56.0,10446.0,KRAKÓW,PODGÓRZE DUCHACKIE
2,362610,47.4,7650.0,POZNAŃ,
4,809900,73.7,10989.0,WARSZAWA,URSYNÓW
2,362960,43.8,8287.0,GDAŃSK,JASIEŃ
2,359000,33.7,10653.0,SZCZECIN,GUMIEŃCE
2,290000,31.0,9355.0,KRAKÓW,NOWA HUTA
2,818216,53.83,15200.0,GDAŃSK,STARE MIASTO
5,389000,100.44,3873.0,RZESZÓW,
2,550000,50.0,11000.0,WARSZAWA,BEMOWO
2,450000,60.0,7500.0,WROCŁAW,FABRYCZNA
3,670000,86.34,7760.0,KOŁOBRZEG,
2,1099000,68.0,16162.0,WARSZAWA,ŚRÓDMIEŚCIE
2,495235,52.45,9442.0,WARSZAWA,URSUS
2,429000,47.0,9128.0,KRAKÓW,BRONOWICE
2,344600,43.89,7851.0,RZESZÓW,
3,679000,63.0,10778.0,KRAKÓW,KROWODRZA
3,570500,72.8,7837.0,CZĘSTOCHOWA,
2,598000,50.0,11960.0,WARSZAWA,URSYNÓW
1,379900,33.0,11512.0,WROCŁAW,STARE MIASTO
1,464702,34.94,13300.0,KRAKÓW,GRZEGÓRZKI
3,725213,69.9,10375.0,WROCŁAW,SWOJCZYCE
3,531000,60.0,8850.0,WARSZAWA,
1,454000,37.2,12204.0,WARSZAWA,
2,299000,38.0,7868.0,POZNAŃ,POZNAŃ-NOWE MIASTO
2,399000,35.5,11239.0,KRAKÓW,KROWODRZA
2,320000,41.3,7748.0,KRAKÓW,PODGÓRZE
2,703500,50.24,14003.0,WARSZAWA,ŚRÓDMIEŚCIE
5,650000,142.0,4577.0,KRAKÓW,
2,360000,48.4,7438.0,PRUSZKÓW,OSIEDLE STASZICA
3,317888,50.66,6275.0,ŁÓDŹ,ŚRÓDMIEŚCIE
2,288646,44.8,6443.0,POZNAŃ,NARAMOWICE
1,395000,33.2,11898.0,WARSZAWA,WOLA
2,450000,40.0,11250.0,KRAKÓW,NOWA HUTA
4,670000,144.7,4630.0,KATOWICE,
2,439000,36.0,12194.0,WARSZAWA,PRAGA-PÓŁNOC
2,340000,35.1,9687.0,WROCŁAW,KRZYKI
3,547805,63.33,8650.0,KRAKÓW,STARE MIASTO
1,846000,44.52,19003.0,WARSZAWA,ŚRÓDMIEŚCIE
5,1300000,113.0,11504.0,KRAKÓW,ŚRÓDMIEŚCIE
2,310565,35.8,8675.0,WROCŁAW,KRZYKI
3,467000,48.5,9629.0,KRAKÓW,
2,251160,35.88,7000.0,KATOWICE,
3,850000,72.0,11806.0,WARSZAWA,BIELANY
2,569000,43.0,13233.0,WARSZAWA,
2,440000,37.0,11892.0,WARSZAWA,BIAŁOŁĘKA
3,255000,56.0,4554.0,KATOWICE,
2,555000,48.0,11563.0,WARSZAWA,MOKOTÓW
3,630000,82.0,7683.0,WARSZAWA,BIAŁOŁĘKA
3,519999,65.9,7891.0,WROCŁAW,
2,335274,32.87,10200.0,KRAKÓW,PODGÓRZE
3,629340,61.7,10200.0,WROCŁAW,ŚRÓDMIEŚCIE
5,676741,98.04,6903.0,POZNAŃ,
4,621600,129.5,4800.0,ZĄBKI,
3,528900,65.0,8137.0,WARSZAWA,REMBERTÓW
2,388500,49.58,7836.0,CZĘSTOCHOWA,
1,450000,30.0,15000.0,WARSZAWA,ŚRÓDMIEŚCIE
3,600000,58.7,10221.0,WARSZAWA,MOKOTÓW
3,689000,69.84,9865.0,KRAKÓW,PODGÓRZE
2,345000,43.26,7975.0,KRAKÓW,DĘBNIKI
3,438000,52.02,8420.0,POZNAŃ,MALTA
1,300739,52.54,5724.0,REDA,
3,520500,62.53,8324.0,WROCŁAW,PSIE POLE
2,345775,44.33,7800.0,KRAKÓW,BRONOWICE
1,582358,41.6,13999.0,KRAKÓW,PODGÓRZE
3,1196000,66.9,17877.0,WARSZAWA,MOKOTÓW
4,660000,65.87,10020.0,KRAKÓW,
3,536000,56.11,9553.0,KRAKÓW,PODGÓRZE
3,421100,56.15,7500.0,BYDGOSZCZ,KAPUŚCISKA
3,535000,82.59,6478.0,KRAKÓW,SWOSZOWICE
4,890000,88.0,10114.0,WARSZAWA,BEMOWO
2,305227,44.3,6890.0,KATOWICE,OS. PADEREWSKIEGO
2,473000,46.0,10283.0,WARSZAWA,BEMOWO
4,498000,95.81,5198.0,ZĄBKI,
2,395000,36.7,10763.0,KRAKÓW,BRONOWICE
2,610000,52.0,11731.0,WARSZAWA,MOKOTÓW
1,266770,28.63,9318.0,WARSZAWA,BIAŁOŁĘKA
3,579000,67.2,8616.0,WARSZAWA,TARGÓWEK
3,465595,49.4,9425.0,WROCŁAW,SWOJCZYCE
4,1370000,95.0,14421.0,WARSZAWA,ŚRÓDMIEŚCIE
1,429000,44.3,9684.0,KRAKÓW,KROWODRZA
1,250000,31.3,7987.0,BYDGOSZCZ,
3,400575,53.0,7558.0,ŁÓDŹ,
3,625970,59.0,10610.0,WARSZAWA,BEMOWO
4,549000,75.08,7312.0,SZCZECIN,GUMIEŃCE
2,380000,49.0,7755.0,PRUSZKÓW,
2,310000,41.22,7521.0,GDAŃSK,UJEŚCISKO
3,830000,63.0,13175.0,KRAKÓW,ŚRÓDMIEŚCIE
2,819000,60.0,13650.0,WARSZAWA,
2,435000,46.0,9457.0,WARSZAWA,
4,449000,57.6,7795.0,KRAKÓW,CZYŻYNY
2,405707,39.38,10302.0,KRAKÓW,PRĄDNIK BIAŁY
3,340000,64.0,5313.0,RZESZÓW,KRAKOWSKA-POŁUDNIE
2,679000,41.13,16509.0,GDAŃSK,ŚRÓDMIEŚCIE
2,450000,62.97,7146.0,KOŁOBRZEG,
2,650000,57.0,11404.0,WARSZAWA,BIELANY
2,236250,37.5,6300.0,GLIWICE,
3,299000,60.5,4942.0,TORUŃ,RUBINKOWO
2,515000,38.5,13377.0,WARSZAWA,
7,929000,89.46,10385.0,WARSZAWA,WOLA
3,480000,62.0,7742.0,WIELICZKA,
4,499000,84.0,5940.0,RZESZÓW,
3,377160,60.23,6262.0,GDAŃSK,MAĆKOWY
4,430000,96.06,4476.0,RUMIA,
2,695000,59.0,11780.0,WARSZAWA,MOKOTÓW
2,465000,42.5,10941.0,WARSZAWA,MOKOTÓW
2,850000,73.0,11644.0,WROCŁAW,
1,340000,19.0,17895.0,KOŁOBRZEG,
2,290000,45.0,6444.0,GDAŃSK,ORUNIA
2,550000,49.71,11064.0,WARSZAWA,BEMOWO
3,578392,56.64,10212.0,WARSZAWA,MOKOTÓW
5,470000,56.0,8393.0,KRAKÓW,KROWODRZA
3,567777,99.61,5700.0,ŁÓDŹ,POLESIE
3,353588,56.66,6241.0,RUMIA,
2,440000,28.4,15493.0,WARSZAWA,ŚRÓDMIEŚCIE POWIŚLE
2,536000,69.9,7668.0,WARSZAWA,MOKOTÓW
3,1329000,117.0,11359.0,WARSZAWA,
2,559268,105.23,5315.0,WROCŁAW,
2,699000,54.82,12751.0,WARSZAWA,ŚRÓDMIEŚCIE
4,499000,108.0,4620.0,SZCZECIN,CENTRUM
5,420000,113.1,3714.0,SZCZECIN,ŚRÓDMIEŚCIE-CENTRUM
2,455500,37.0,12311.0,WARSZAWA,
4,850000,107.97,7873.0,KRAKÓW,KLINY
2,396492,41.94,9454.0,WARSZAWA,URSUS
2,850000,64.0,13281.0,WARSZAWA,ŚRÓDMIEŚCIE
3,678805,69.8,9725.0,WROCŁAW,
1,265792,29.24,9090.0,WARSZAWA,WŁOCHY
3,766052,70.28,10900.0,KRAKÓW,GRZEGÓRZKI
3,420444,64.19,6550.0,GDAŃSK,JASIEŃ
2,599990,51.9,11561.0,WROCŁAW,
4,599000,84.0,7131.0,WROCŁAW,KRZYKI
3,859273,76.81,11187.0,WARSZAWA,MOKOTÓW
2,460000,54.37,8461.0,WARSZAWA,BIAŁOŁĘKA
3,600000,73.95,8114.0,WARSZAWA,BIAŁOŁĘKA
1,299000,28.04,10663.0,WARSZAWA,URSUS
3,444450,58.63,7581.0,POZNAŃ,NOWE MIASTO
6,855000,119.5,7155.0,WARSZAWA,WŁOCHY
3,411293,53.94,7625.0,WROCŁAW,KRZYKI
2,410000,40.8,10049.0,WARSZAWA,TARGÓWEK
2,328297,47.22,6953.0,POZNAŃ,STARE MIASTO
3,482763,51.91,9300.0,KRAKÓW,PRĄDNIK BIAŁY
3,680000,60.0,11333.0,WARSZAWA,
2,744000,62.0,12000.0,WARSZAWA,OCHOTA
2,798080,46.4,17200.0,GDAŃSK,ŚRÓDMIEŚCIE
1,299000,27.7,10794.0,WARSZAWA,PRAGA-POŁUDNIE
3,720000,77.74,9262.0,KRAKÓW,PRĄDNIK BIAŁY
3,391392,54.0,7248.0,WROCŁAW,KRZYKI
3,724000,73.0,9918.0,WARSZAWA,
3,551500,61.3,8997.0,WARSZAWA,WILANÓW
4,549000,111.0,4946.0,KOŁOBRZEG,
2,265182,44.7,5932.0,REDA,
2,415000,37.0,11216.0,WARSZAWA,
4,720000,106.47,6762.0,SZCZECIN,
1,423428,34.94,12119.0,WROCŁAW,KRZYKI
4,750000,116.5,6438.0,WARSZAWA,
2,570000,51.0,11176.0,WARSZAWA,BEMOWO
1,245000,22.0,11136.0,WARSZAWA,WŁOCHY
3,620000,58.0,10690.0,WROCŁAW,KRZYKI
2,402000,54.0,7444.0,WROCŁAW,KRZYKI
2,719000,46.0,15630.0,SOPOT,DOLNY
2,299000,62.67,4771.0,KATOWICE,ŚRÓDMIEŚCIE
1,503000,38.72,12991.0,WARSZAWA,WOLA
