id,Cena,Powierzchnia,Liczba pokoi,Rynek,Piętro,Rok budowy,Rodzaj zabudowy,Liczba pięter,Materiał budynku,Ogrzewanie,Stan wykończenia,Forma własności,Okna,Czynsz
ID48whE,1180000.0,116.6,4.0,wtórny,6,2001.0,apartamentowiec,7.0,cegła,miejskie,do zamieszkania,spółdzielcze własnościowe,plastikowe,1 340 zł
ID4bQyG,485000.0,22.6,1.0,wtórny,2,2019.0,kamienica,3.0,cegła,,do zamieszkania,,drewniane,
ID4c8HA,470000.0,36.0,2.0,wtórny,10+,1970.0,blok,12.0,inne,miejskie,do zamieszkania,spółdzielcze wł. z KW,plastikowe,600 zł
ID4bkqQ,875000.0,71.0,2.0,wtórny,1,2000.0,,10.0,,,do zamieszkania,,,700 zł
ID4dl3n,550000.0,53.0,3.0,pierwotny,4,1971.0,blok,4.0,wielka płyta,,do zamieszkania,spółdzielcze własnościowe,plastikowe,686 zł
ID4cW4q,2850000.0,146.0,4.0,wtórny,4,1992.0,apartamentowiec,6.0,inne,,do zamieszkania,,,
ID48NBz,8500000.0,315.0,5.0,wtórny,6,2010.0,apartamentowiec,8.0,,miejskie,do zamieszkania,pełna własność,,
ID4ckqE,890000.0,61.24,3.0,wtórny,3,2019.0,apartamentowiec,6.0,pustak,miejskie,do zamieszkania,,,
ID4b8Hu,749000.0,53.0,2.0,wtórny,3,2008.0,blok,10.0,wielka płyta,miejskie,do zamieszkania,pełna własność,plastikowe,600 zł
ID4dkdn,552888.45,48.24,2.0,pierwotny,4,2022.0,blok,10.0,,miejskie,,,plastikowe,
ID4d5jX,599000.0,47.0,3.0,wtórny,parter,1969.0,blok,3.0,cegła,miejskie,,,plastikowe,450 zł
ID4c9pZ,499999.0,39.0,2.0,wtórny,parter,,blok,4.0,,,,,,420 zł
ID4bGnp,1494370.0,103.0,3.0,pierwotny,2,2021.0,apartamentowiec,8.0,cegła,miejskie,,,drewniane,
ID4cvM6,790000.0,48.03,2.0,wtórny,10,2016.0,apartamentowiec,10.0,cegła,,,pełna własność,,610 zł
ID4a4KL,620000.0,48.12,2.0,wtórny,2,2021.0,apartamentowiec,6.0,cegła,,,pełna własność,plastikowe,490 zł
ID4dgTf,649000.0,47.0,2.0,wtórny,2,1957.0,kamienica,6.0,cegła,miejskie,,pełna własność,,550 zł
ID495Bt,2782658.0,167.63,4.0,pierwotny,parter,,,2.0,,,do wykończenia,,,
ID47BMO,9000000.0,315.0,6.0,wtórny,6,2011.0,apartamentowiec,7.0,,,do zamieszkania,pełna własność,,
ID4cAL5,702945.0,52.07,2.0,pierwotny,parter,2020.0,,,,,,,,
ID4cJja,787545.0,47.73,2.0,wtórny,2,2016.0,apartamentowiec,6.0,pustak,miejskie,do zamieszkania,pełna własność,drewniane,540 zł
ID4cMSO,990000.0,62.5,3.0,wtórny,1,2020.0,blok,7.0,,,do zamieszkania,pełna własność,plastikowe,
ID4c6N6,539937.0,48.0,2.0,pierwotny,2,,blok,,,miejskie,,pełna własność,plastikowe,
ID4aEZk,1199000.0,110.2,4.0,wtórny,3,2001.0,apartamentowiec,8.0,inne,miejskie,do zamieszkania,,plastikowe,
ID4cy0d,740000.0,57.48,3.0,wtórny,10+,1977.0,blok,15.0,,,do remontu,pełna własność,plastikowe,615 zł
ID4dmXc,470000.0,31.06,2.0,wtórny,7,1975.0,,10.0,wielka płyta,miejskie,do zamieszkania,spółdzielcze wł. z KW,plastikowe,
ID4cQd0,262000.0,14.5,1.0,wtórny,parter,1932.0,,5.0,,,do remontu,pełna własność,,320 zł
ID4c5rc,519000.0,36.95,1.0,wtórny,6,,apartamentowiec,12.0,cegła,miejskie,do zamieszkania,pełna własność,,450 zł
ID4daWJ,1895000.0,120.0,4.0,wtórny,,,,,,,,,,
ID4ckrZ,3100000.0,240.0,5.0,wtórny,1,1921.0,dom wolnostojący,2.0,cegła,gazowe,,pełna własność,,
ID4cWGg,721999.0,49.72,2.0,pierwotny,1,2022.0,apartamentowiec,8.0,,miejskie,do wykończenia,pełna własność,,450 zł
ID4bva4,2600000.0,147.0,5.0,wtórny,2,2013.0,apartamentowiec,5.0,,miejskie,do zamieszkania,pełna własność,plastikowe,1 200 zł
ID4dcvx,1450000.0,116.0,3.0,wtórny,2,2000.0,apartamentowiec,9.0,cegła,miejskie,do zamieszkania,pełna własność,plastikowe,
ID4a8ab,725000.0,61.15,3.0,wtórny,1,2020.0,blok,4.0,,,do zamieszkania,pełna własność,,600 zł
ID49LPK,655607.0,50.0,2.0,pierwotny,1,2022.0,apartamentowiec,8.0,,,,pełna własność,,
ID4cx1F,605000.0,57.0,3.0,wtórny,5,1970.0,blok,10.0,cegła,miejskie,do zamieszkania,pełna własność,plastikowe,700 zł
ID4d25O,665000.0,50.5,3.0,wtórny,parter,,blok,3.0,cegła,miejskie,do zamieszkania,pełna własność,plastikowe,480 zł
ID4c1LC,2304000.0,128.31,4.0,wtórny,8,2009.0,apartamentowiec,9.0,cegła,miejskie,do wykończenia,pełna własność,drewniane,1 024 zł
ID4cYke,710000.0,51.1,3.0,wtórny,2,1974.0,blok,10.0,wielka płyta,miejskie,do zamieszkania,pełna własność,plastikowe,511 zł
ID4daR6,459900.0,27.82,1.0,pierwotny,1,2022.0,apartamentowiec,11.0,silikat,miejskie,do wykończenia,pełna własność,drewniane,
ID4cKE7,796000.0,47.05,2.0,wtórny,2,2020.0,apartamentowiec,,,miejskie,do zamieszkania,pełna własność,plastikowe,420 zł
ID4cZIL,630000.0,45.4,3.0,wtórny,10,,,12.0,,,do zamieszkania,,plastikowe,
ID4bf2k,452587.0,30.0,1.0,pierwotny,7,2022.0,blok,10.0,,miejskie,,,plastikowe,
ID4d7j7,429000.0,34.0,2.0,pierwotny,1,2021.0,apartamentowiec,4.0,inne,miejskie,do wykończenia,pełna własność,plastikowe,340 zł
ID4ddqQ,1607000.0,132.25,4.0,wtórny,9,2004.0,apartamentowiec,9.0,,miejskie,,pełna własność,,
ID4b4AD,1970000.0,192.0,5.0,wtórny,1,2005.0,apartamentowiec,4.0,cegła,miejskie,do zamieszkania,pełna własność,,
ID4bFBB,445300.0,27.82,1.0,pierwotny,4,2021.0,blok,11.0,,miejskie,,,drewniane,
ID4celi,690000.0,44.0,2.0,pierwotny,2,,apartamentowiec,2.0,cegła,miejskie,,pełna własność,drewniane,
ID4cUZj,650000.0,60.87,3.0,wtórny,10+,1978.0,blok,12.0,żelbet,miejskie,do remontu,pełna własność,,
ID4dc8W,579000.0,46.6,3.0,wtórny,parter,1976.0,,10.0,,,,,plastikowe,
ID4ddqP,1605000.0,132.1,4.0,wtórny,9,2004.0,apartamentowiec,9.0,,miejskie,,pełna własność,,
ID40hA4,2900000.0,281.3,6.0,wtórny,,,,,,,,,,"5 321,51 zł"
ID4csEX,649000.0,38.0,2.0,wtórny,3,2018.0,apartamentowiec,8.0,cegła,miejskie,do zamieszkania,pełna własność,plastikowe,350 zł
ID47emY,3644200.0,137.0,3.0,wtórny,2,2019.0,,,,,,,,
ID4d52G,516000.0,47.0,3.0,wtórny,parter,1975.0,blok,10.0,wielka płyta,miejskie,do remontu,spółdzielcze wł. z KW,plastikowe,
ID4dfYS,950000.0,75.61,3.0,wtórny,3,2008.0,apartamentowiec,6.0,,miejskie,do zamieszkania,pełna własność,,
ID4aZxq,690000.0,63.6,4.0,wtórny,9,1972.0,blok,10.0,wielka płyta,miejskie,do zamieszkania,spółdzielcze własnościowe,plastikowe,
ID4aUw3,530000.0,40.0,2.0,wtórny,1,1960.0,kamienica,5.0,cegła,miejskie,do zamieszkania,pełna własność,,
ID4brOf,650000.0,62.0,2.0,wtórny,1,,blok,3.0,,,,,,
ID4dhnq,5000000.0,231.5,6.0,wtórny,3,2009.0,,3.0,,miejskie,,,drewniane,
ID44LlZ,645540.0,62.8,3.0,wtórny,1,,blok,10.0,inne,miejskie,do wykończenia,,,
ID49Ghb,595000.0,63.5,3.0,wtórny,5,1974.0,blok,10.0,wielka płyta,miejskie,do remontu,,,745 zł
ID4a9ef,479000.0,46.7,2.0,wtórny,parter,1966.0,blok,4.0,cegła,,,pełna własność,,
ID4bGca,1100000.0,112.2,4.0,wtórny,3,2000.0,,4.0,cegła,,,,drewniane,1 270 zł
ID4dmXB,860000.0,63.0,2.0,wtórny,1,,,7.0,,,,,,
ID4d5gI,899000.0,84.58,4.0,wtórny,parter,1989.0,blok,4.0,cegła,miejskie,do zamieszkania,spółdzielcze wł. z KW,plastikowe,900 zł
ID4cVOU,1010000.0,72.0,3.0,wtórny,4,2017.0,apartamentowiec,4.0,,miejskie,,,plastikowe,
ID46DPq,765000.0,66.5,3.0,wtórny,3,,apartamentowiec,6.0,inne,miejskie,do zamieszkania,pełna własność,plastikowe,650 zł
ID4dghY,345000.0,19.3,1.0,wtórny,1,2020.0,apartamentowiec,7.0,,miejskie,do zamieszkania,pełna własność,plastikowe,
ID4cIZx,2190000.0,185.0,4.0,wtórny,parter,2001.0,apartamentowiec,4.0,cegła,miejskie,do zamieszkania,pełna własność,,
ID4dkE2,2825328.0,161.0,4.0,pierwotny,parter,2022.0,apartamentowiec,2.0,,miejskie,,pełna własność,,
ID46WV0,2300000.0,200.0,3.0,wtórny,10+,2002.0,blok,12.0,cegła,,do zamieszkania,pełna własność,plastikowe,3 400 zł
ID4bm1b,1079000.0,74.0,2.0,wtórny,3,2017.0,apartamentowiec,6.0,,miejskie,,,plastikowe,
ID4ddhi,995000.0,60.0,2.0,wtórny,10,,,10.0,,,,,,
ID4chrK,439000.0,37.0,2.0,wtórny,8,1974.0,blok,10.0,,miejskie,,spółdzielcze wł. z KW,,
ID495Bu,3476898.0,186.93,4.0,pierwotny,2,,,2.0,,,do wykończenia,,,
ID4bMcr,516999.0,33.0,1.0,pierwotny,3,2022.0,blok,11.0,cegła,miejskie,,,drewniane,
ID4dmfe,850000.0,62.0,2.0,wtórny,1,1953.0,kamienica,5.0,,,do zamieszkania,pełna własność,plastikowe,650 zł
ID4dhIo,798000.0,43.5,2.0,wtórny,1,1950.0,kamienica,4.0,cegła,miejskie,do zamieszkania,pełna własność,,460 zł
ID4d36u,551890.0,48.2,3.0,wtórny,1,1970.0,blok,10.0,,miejskie,do zamieszkania,pełna własność,plastikowe,490 zł
ID4bIFr,1040340.0,49.54,2.0,wtórny,3,2019.0,apartamentowiec,6.0,,miejskie,do wykończenia,pełna własność,,500 zł
ID4dgZh,794940.0,57.19,3.0,pierwotny,8,2021.0,apartamentowiec,,inne,,do wykończenia,,,
ID49f9I,2200000.0,130.0,4.0,wtórny,4,1928.0,kamienica,4.0,cegła,elektryczne,do zamieszkania,pełna własność,plastikowe,
ID4cw74,445000.0,31.1,1.0,wtórny,2,1964.0,,5.0,,,,,,
ID47xex,626000.0,56.64,3.0,wtórny,3,2020.0,blok,7.0,,,do wykończenia,pełna własność,plastikowe,520 zł
ID4cy0E,825000.0,56.0,3.0,wtórny,2,1960.0,blok,4.0,pustak,miejskie,do remontu,pełna własność,drewniane,
ID45Xz0,998000.0,51.0,2.0,wtórny,parter,,,7.0,,,do zamieszkania,,,
ID4ahBQ,2400000.0,142.68,5.0,wtórny,1,2012.0,apartamentowiec,2.0,,miejskie,do zamieszkania,pełna własność,drewniane,2 143 zł
ID4bj9b,1899000.0,145.9,5.0,wtórny,10+,2001.0,apartamentowiec,12.0,,miejskie,do zamieszkania,pełna własność,plastikowe,1 800 zł
ID4d3k7,1570048.0,122.66,4.0,pierwotny,1,,apartamentowiec,2.0,,miejskie,,,,
ID4cFD4,970000.0,56.08,2.0,wtórny,parter,2020.0,apartamentowiec,2.0,cegła,miejskie,do zamieszkania,pełna własność,,560 zł
ID4dlSN,600000.0,46.6,3.0,wtórny,1,1972.0,blok,3.0,cegła,miejskie,do zamieszkania,pełna własność,plastikowe,
ID4d9iF,738000.0,49.32,2.0,wtórny,4,2013.0,blok,4.0,beton komórkowy,,do zamieszkania,pełna własność,drewniane,560 zł
ID4diRk,1999000.0,125.0,3.0,wtórny,4,2010.0,apartamentowiec,9.0,cegła,miejskie,do zamieszkania,pełna własność,,1 350 zł
ID4c1zR,1285000.0,69.0,3.0,pierwotny,6,,blok,,,inne,,,,
ID4c928,792000.0,64.44,3.0,wtórny,1,1972.0,blok,4.0,cegła,miejskie,do remontu,pełna własność,,630 zł
ID4d8Sd,899000.0,70.0,3.0,wtórny,1,1964.0,blok,8.0,cegła,miejskie,do zamieszkania,pełna własność,,
ID4aARZ,745000.0,52.0,2.0,pierwotny,parter,2021.0,apartamentowiec,2.0,cegła,miejskie,,pełna własność,plastikowe,
ID4cYaj,1275000.0,79.5,3.0,wtórny,1,2017.0,apartamentowiec,6.0,,miejskie,do zamieszkania,pełna własność,,
ID4cULZ,1420000.0,110.0,3.0,wtórny,7,2006.0,apartamentowiec,7.0,,,,,,
ID4bFtS,2264850.0,130.0,4.0,pierwotny,1,2020.0,apartamentowiec,2.0,,miejskie,,pełna własność,,
ID4a7Xj,415000.0,35.0,1.0,wtórny,7,1980.0,blok,10.0,,miejskie,do zamieszkania,,drewniane,500 zł
ID43G7h,660000.0,49.5,2.0,wtórny,5,1969.0,blok,10.0,wielka płyta,miejskie,do zamieszkania,spółdzielcze własnościowe,drewniane,680 zł
ID4bLJg,1469300.0,91.63,4.0,pierwotny,2,2021.0,apartamentowiec,2.0,cegła,miejskie,,pełna własność,plastikowe,
ID4awNE,403300.0,28.0,1.0,pierwotny,parter,2021.0,apartamentowiec,2.0,cegła,miejskie,,pełna własność,plastikowe,
ID4dfJd,815204.0,66.08,3.0,pierwotny,1,2022.0,apartamentowiec,3.0,,miejskie,do wykończenia,pełna własność,plastikowe,
ID4d7yZ,580000.0,44.0,2.0,wtórny,1,1979.0,blok,10.0,wielka płyta,miejskie,do zamieszkania,pełna własność,plastikowe,450 zł
ID4dldx,866700.0,62.66,4.0,pierwotny,5,,apartamentowiec,8.0,inne,,do wykończenia,,,
ID4c5fK,600000.0,45.0,2.0,wtórny,2,2021.0,apartamentowiec,5.0,inne,inne,,pełna własność,,
ID4cYdm,472300.0,27.87,1.0,pierwotny,5,2022.0,apartamentowiec,11.0,silikat,miejskie,do wykończenia,pełna własność,drewniane,
ID4cRRj,1350000.0,87.0,3.0,wtórny,3,2005.0,,4.0,,,,,,720 zł
ID4c5X7,419990.0,30.0,1.0,pierwotny,1,2021.0,apartamentowiec,8.0,inne,miejskie,do wykończenia,pełna własność,,
ID4bRBV,680000.0,63.5,3.0,wtórny,8,1980.0,blok,10.0,żelbet,miejskie,do remontu,spółdzielcze wł. z KW,,522 zł
ID4bTqR,630000.0,66.34,3.0,wtórny,5,,blok,5.0,,,,,,
ID4b2CO,519000.0,41.0,2.0,wtórny,3,1969.0,blok,12.0,żelbet,miejskie,do zamieszkania,spółdzielcze własnościowe,,620 zł
ID4bZ8V,2782658.0,167.63,4.0,pierwotny,1,2022.0,apartamentowiec,2.0,cegła,miejskie,do wykończenia,pełna własność,plastikowe,
ID4d7kk,830000.0,64.0,3.0,wtórny,1,2019.0,apartamentowiec,5.0,inne,miejskie,do zamieszkania,pełna własność,plastikowe,630 zł
ID4de6k,590000.0,38.0,2.0,pierwotny,,,,,,,,,,
ID4anJu,1280000.0,63.48,2.0,wtórny,parter,2018.0,apartamentowiec,2.0,,,do zamieszkania,pełna własność,aluminiowe,
ID4cZVl,2150000.0,148.0,5.0,wtórny,8,2009.0,apartamentowiec,10.0,inne,miejskie,do zamieszkania,,drewniane,
ID4d54j,520000.0,48.2,3.0,wtórny,9,1974.0,blok,10.0,pustak,miejskie,do zamieszkania,spółdzielcze własnościowe,plastikowe,600 zł
ID4cMbU,525000.0,37.5,1.0,wtórny,2,1970.0,,10.0,,,,,,370 zł
ID4cwhZ,690000.0,44.0,2.0,pierwotny,2,,apartamentowiec,2.0,cegła,miejskie,,pełna własność,drewniane,
ID4aeGG,515000.0,47.4,3.0,wtórny,3,1969.0,,4.0,,,do zamieszkania,pełna własność,plastikowe,464 zł
ID4dgyb,1070100.0,76.5,4.0,wtórny,3,2015.0,apartamentowiec,5.0,cegła,miejskie,do zamieszkania,pełna własność,drewniane,
ID4arzZ,2190000.0,182.0,4.0,wtórny,parter,,,3.0,,,do zamieszkania,,,
ID4dajF,300000.0,18.5,1.0,wtórny,1,1935.0,,3.0,,,,,,
ID4bHMK,1620000.0,94.0,4.0,pierwotny,1,2021.0,apartamentowiec,2.0,,miejskie,,pełna własność,drewniane,
ID4dhfS,649000.0,45.9,2.0,wtórny,3,1970.0,blok,10.0,,,do zamieszkania,pełna własność,plastikowe,550 zł
ID4bvbd,632000.0,59.04,3.0,wtórny,2,1984.0,blok,3.0,,miejskie,do zamieszkania,spółdzielcze własnościowe,,
ID49BOj,529000.0,36.0,2.0,wtórny,2,1950.0,,4.0,,,do zamieszkania,pełna własność,plastikowe,400 zł
ID4bDlM,8991000.0,333.0,5.0,pierwotny,3,2016.0,apartamentowiec,3.0,cegła,,do wykończenia,pełna własność,,
ID4d5vr,650000.0,63.0,3.0,wtórny,4,1991.0,blok,,inne,miejskie,do zamieszkania,spółdzielcze wł. z KW,plastikowe,850 zł
ID4cmek,555000.0,33.15,2.0,wtórny,parter,2020.0,apartamentowiec,5.0,,miejskie,do zamieszkania,pełna własność,plastikowe,250 zł
ID4d0bX,998000.0,52.0,2.0,wtórny,parter,,apartamentowiec,,,,do zamieszkania,spółdzielcze wł. z KW,,
ID4d8JH,569000.0,51.8,3.0,wtórny,2,1974.0,blok,4.0,,miejskie,do zamieszkania,spółdzielcze własnościowe,plastikowe,600 zł
ID4dg0R,570000.0,47.3,2.0,wtórny,parter,2003.0,blok,4.0,cegła,miejskie,do zamieszkania,pełna własność,plastikowe,
ID4cQPV,1007500.0,78.67,3.0,pierwotny,1,2022.0,blok,11.0,,miejskie,do wykończenia,pełna własność,drewniane,
ID4cU75,450000.0,31.54,2.0,wtórny,1,1974.0,blok,10.0,wielka płyta,miejskie,do zamieszkania,pełna własność,plastikowe,400 zł
ID4ddpC,550000.0,53.3,3.0,wtórny,5,1972.0,apartamentowiec,10.0,wielka płyta,miejskie,do zamieszkania,,,
ID42WXs,1158975.0,85.85,2.0,wtórny,2,,apartamentowiec,,,,,,,
ID4cPvj,549000.0,48.3,3.0,wtórny,1,1968.0,blok,10.0,cegła,miejskie,do zamieszkania,pełna własność,plastikowe,420 zł
ID4beOv,1165000.0,69.0,3.0,wtórny,parter,2017.0,blok,7.0,cegła,miejskie,do zamieszkania,pełna własność,plastikowe,800 zł
ID4cpJT,6450000.0,440.0,9.0,wtórny,3,2013.0,,3.0,,,do zamieszkania,pełna własność,plastikowe,
ID4bVIL,570000.0,61.0,3.0,wtórny,4,1989.0,blok,4.0,,miejskie,,,plastikowe,700 zł
ID49Giq,836600.0,61.0,3.0,pierwotny,5,2022.0,apartamentowiec,11.0,,,,pełna własność,,
ID4cKfg,740000.0,56.0,2.0,wtórny,7,,blok,7.0,wielka płyta,miejskie,do zamieszkania,,plastikowe,
ID4aVxD,980000.0,70.61,2.0,wtórny,3,1956.0,kamienica,3.0,cegła,miejskie,do zamieszkania,pełna własność,plastikowe,861 zł
ID4dcus,1890000.0,92.0,4.0,wtórny,5,2008.0,blok,5.0,cegła,miejskie,do zamieszkania,pełna własność,drewniane,1 000 zł
ID4ddP8,930000.0,54.2,2.0,wtórny,3,2013.0,apartamentowiec,8.0,cegła,miejskie,do zamieszkania,pełna własność,plastikowe,
ID4cKjQ,627000.0,57.0,3.0,wtórny,8,1971.0,blok,10.0,,,do remontu,,,
ID4d8vv,729000.0,49.32,2.0,wtórny,4,2013.0,apartamentowiec,4.0,,miejskie,do zamieszkania,pełna własność,drewniane,600 zł
ID49Kk3,1065000.0,89.0,3.0,wtórny,6,2008.0,apartamentowiec,6.0,,miejskie,,pełna własność,drewniane,800 zł
ID46uGd,799000.0,62.7,2.0,wtórny,4,1998.0,,6.0,,,,pełna własność,plastikowe,400 zł
ID4cV4A,1549000.0,86.0,3.0,wtórny,1,2001.0,apartamentowiec,5.0,,miejskie,do zamieszkania,pełna własność,plastikowe,610 zł
ID3bJQS,3800000.0,198.0,5.0,wtórny,3,2005.0,apartamentowiec,7.0,,miejskie,,,drewniane,
ID4cep8,1490000.0,120.0,2.0,wtórny,5,2000.0,,6.0,,,,,,
ID48RsR,1700000.0,75.0,3.0,wtórny,2,2018.0,apartamentowiec,5.0,,miejskie,,pełna własność,,
ID4ca9T,1550000.0,111.0,4.0,wtórny,3,2008.0,apartamentowiec,7.0,,,,pełna własność,,1 000 zł
ID4atQA,1440000.0,93.0,4.0,pierwotny,2,2021.0,apartamentowiec,2.0,cegła,miejskie,,pełna własność,plastikowe,
ID4cdJA,655145.0,54.6,3.0,wtórny,parter,1970.0,blok,10.0,wielka płyta,miejskie,do remontu,pełna własność,plastikowe,400 zł
ID4dhrZ,750000.0,42.58,2.0,wtórny,2,2018.0,blok,7.0,,,do zamieszkania,pełna własność,,
ID49UXy,760000.0,58.0,2.0,wtórny,5,2005.0,blok,7.0,cegła,miejskie,do zamieszkania,pełna własność,plastikowe,700 zł
ID4db23,866700.0,62.66,4.0,pierwotny,5,2022.0,apartamentowiec,8.0,,miejskie,do wykończenia,pełna własność,,600 zł
ID4dfuP,598000.0,59.8,3.0,wtórny,8,1976.0,,10.0,,miejskie,,spółdzielcze własnościowe,plastikowe,650 zł
ID4d3ma,640000.0,56.3,3.0,wtórny,1,1974.0,blok,11.0,wielka płyta,miejskie,do zamieszkania,spółdzielcze własnościowe,,722 zł
ID4d76G,1200000.0,72.0,3.0,wtórny,10+,2017.0,apartamentowiec,12.0,,miejskie,do zamieszkania,pełna własność,drewniane,650 zł
ID4aaVN,1974879.0,138.94,5.0,pierwotny,1,2020.0,apartamentowiec,2.0,,gazowe,,,,
ID4ckkW,990000.0,83.69,3.0,wtórny,3,2013.0,,9.0,,,do zamieszkania,pełna własność,drewniane,
ID4cZYP,564000.0,54.1,3.0,wtórny,10+,1970.0,blok,13.0,wielka płyta,miejskie,do remontu,spółdzielcze własnościowe,plastikowe,556 zł
ID4baGf,900000.0,48.0,2.0,wtórny,parter,2008.0,apartamentowiec,4.0,,miejskie,,,,
ID4d7DW,1990000.0,106.0,3.0,wtórny,4,2006.0,apartamentowiec,6.0,cegła,miejskie,do zamieszkania,pełna własność,drewniane,
ID4dcoU,449000.0,27.13,1.0,wtórny,2,1950.0,kamienica,3.0,cegła,miejskie,do remontu,pełna własność,,
ID4ae4Q,1095000.0,73.0,3.0,wtórny,6,2019.0,apartamentowiec,7.0,cegła,miejskie,do zamieszkania,pełna własność,plastikowe,700 zł
ID45R6z,3500000.0,180.0,5.0,wtórny,parter,2001.0,apartamentowiec,3.0,cegła,,do zamieszkania,pełna własność,,
ID4aBsY,850000.0,48.0,2.0,wtórny,10,,blok,10.0,,,do zamieszkania,,,
ID4d5KJ,580000.0,46.0,3.0,wtórny,1,,blok,4.0,,,,,,518 zł
ID29QHD,2900000.0,152.0,5.0,wtórny,3,2006.0,blok,4.0,cegła,miejskie,do zamieszkania,pełna własność,,1 300 zł
ID4df2O,920000.0,71.0,3.0,wtórny,2,2006.0,blok,5.0,pustak,miejskie,do remontu,pełna własność,plastikowe,710 zł
ID4c4ZD,1499000.0,158.0,5.0,wtórny,10+,1977.0,blok,13.0,żelbet,miejskie,do remontu,pełna własność,,1 490 zł
ID4dkiJ,650000.0,52.2,3.0,wtórny,parter,1960.0,blok,3.0,,miejskie,do wykończenia,pełna własność,drewniane,
ID4cNSK,550000.0,53.3,3.0,wtórny,5,1972.0,blok,10.0,wielka płyta,miejskie,do zamieszkania,spółdzielcze własnościowe,plastikowe,450 zł
ID4cy0p,880000.0,55.1,2.0,wtórny,7,2008.0,apartamentowiec,9.0,cegła,miejskie,do zamieszkania,,drewniane,
ID4dd6z,1500000.0,108.51,3.0,wtórny,9,2004.0,apartamentowiec,9.0,,miejskie,do zamieszkania,pełna własność,,
ID4dlBu,430058.0,28.0,1.0,pierwotny,7,2022.0,blok,10.0,cegła,miejskie,,,plastikowe,
ID4dm6y,649000.0,45.0,2.0,wtórny,9,1970.0,blok,11.0,,miejskie,do zamieszkania,pełna własność,plastikowe,
ID4cus5,705000.0,58.0,3.0,pierwotny,1,2021.0,apartamentowiec,8.0,,miejskie,,pełna własność,drewniane,
ID4dd3D,675000.0,59.06,3.0,wtórny,3,1991.0,blok,3.0,cegła,,do zamieszkania,spółdzielcze własnościowe,plastikowe,500 zł
ID4cuHw,3100000.0,131.76,5.0,wtórny,1,1921.0,,2.0,cegła,miejskie,do zamieszkania,,drewniane,
ID4cXMT,664000.0,48.4,2.0,wtórny,parter,1968.0,blok,3.0,cegła,miejskie,do zamieszkania,pełna własność,plastikowe,480 zł
ID4cC3w,729000.0,50.0,2.0,wtórny,4,2013.0,apartamentowiec,4.0,cegła,miejskie,do zamieszkania,pełna własność,drewniane,550 zł
ID4cYiq,799000.0,53.6,3.0,wtórny,10+,,,15.0,,,do remontu,,,
ID4dhR8,499000.0,46.0,3.0,wtórny,4,1968.0,blok,4.0,cegła,miejskie,do remontu,pełna własność,,430 zł
ID4aZHu,2766269.0,145.0,5.0,pierwotny,6,,apartamentowiec,8.0,cegła,miejskie,,pełna własność,drewniane,
ID4d4Jq,960000.0,60.1,3.0,wtórny,10+,2005.0,apartamentowiec,14.0,cegła,miejskie,do zamieszkania,udział,drewniane,900 zł
ID47sHs,366000.0,31.0,1.0,wtórny,5,1979.0,blok,11.0,wielka płyta,miejskie,do remontu,spółdzielcze wł. z KW,plastikowe,400 zł
ID46KHr,8996130.0,333.0,6.0,pierwotny,3,,,4.0,,,,,,
ID47emU,2740000.0,137.0,4.0,wtórny,parter,2019.0,,,,,,,,
ID48mVN,1850000.0,129.76,5.0,wtórny,3,,apartamentowiec,8.0,cegła,,,,,
ID4bG6c,2603273.0,159.71,4.0,pierwotny,1,2020.0,,2.0,,,do wykończenia,,,
ID4cXss,307990.0,17.33,1.0,wtórny,1,,blok,1.0,,miejskie,do wykończenia,pełna własność,plastikowe,
ID4cL2A,1050000.0,62.45,3.0,wtórny,1,1937.0,kamienica,3.0,cegła,miejskie,do zamieszkania,pełna własność,plastikowe,
ID44t2e,4499000.0,286.0,5.0,wtórny,10+,2000.0,,17.0,,,,pełna własność,,
ID4anyN,2140000.0,119.42,4.0,wtórny,7,2019.0,,7.0,,,,,plastikowe,
ID4cfN6,683566.0,43.43,2.0,pierwotny,1,2022.0,,2.0,,miejskie,,,aluminiowe,
ID4cAL8,1888785.0,139.91,5.0,pierwotny,2,2020.0,,,,,,,,
ID4dhgL,2375000.0,173.0,4.0,wtórny,parter,1993.0,apartamentowiec,2.0,,,do wykończenia,pełna własność,,1 150 zł
ID4ck0O,999000.0,67.11,3.0,wtórny,2,2016.0,apartamentowiec,7.0,cegła,miejskie,do zamieszkania,pełna własność,plastikowe,700 zł
ID49XJU,2412000.0,134.0,4.0,wtórny,1,2007.0,apartamentowiec,6.0,,miejskie,,pełna własność,,
ID4bPRF,595000.0,53.31,3.0,wtórny,10,1976.0,blok,10.0,wielka płyta,miejskie,do zamieszkania,pełna własność,plastikowe,640 zł
ID44don,855000.0,59.86,3.0,wtórny,5,2018.0,apartamentowiec,5.0,silikat,miejskie,do zamieszkania,pełna własność,plastikowe,550 zł
ID46zMc,870000.0,58.3,3.0,wtórny,6,2019.0,apartamentowiec,7.0,cegła,,do zamieszkania,,,550 zł
ID4coip,2766269.0,143.68,5.0,pierwotny,6,2021.0,,8.0,,miejskie,do zamieszkania,pełna własność,,
ID4cJhU,505000.0,46.1,3.0,wtórny,parter,1964.0,,4.0,,,do remontu,pełna własność,plastikowe,417 zł
ID4bCF6,4363305.0,204.0,5.0,pierwotny,8,2021.0,apartamentowiec,8.0,,miejskie,,pełna własność,drewniane,
